Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed
2010-05-14,Albury,3.1,17.7,0.2,SE,15
2010-05-15,Albury,2.2,18.4,0,SE,13
2010-05-16,Albury,1.7,17.5,0,ESE,13
2010-05-17,Albury,4.5,17,0,ESE,48
2010-05-18,Albury,1.6,19.7,0,WNW,17
2010-05-19,Albury,1.4,18.5,0,W,28
2010-05-20,Albury,2.1,16.5,0,N,13
2010-05-21,Albury,1.7,17.9,0,SSE,15
2010-05-22,Albury,1.1,17.1,0,ESE,22
2010-05-23,Albury,0.9,18.1,0,NNW,24
2010-05-24,Albury,5.2,16.3,0,ESE,20
2010-05-25,Albury,10.2,14.9,10.4,E,26
2010-05-26,Albury,8.4,19,13.4,SSE,30
2010-05-27,Albury,5.7,16.6,0.2,SSE,11
2010-05-28,Albury,6.4,17,0,ENE,22
2010-05-29,Albury,9.4,15,28,N,26
2010-05-30,Albury,8.8,20.2,5.8,SE,46
2010-05-31,Albury,10.7,19.1,0,SSE,48
2010-06-01,Albury,4.2,16.6,0,SE,13
2010-06-02,Albury,4.3,17.7,0,W,13
2010-06-03,Albury,3.4,17.7,0,SSE,17
2010-06-04,Albury,3.1,18.4,0,W,19
2010-06-05,Albury,1.7,10.2,0,SW,17
2010-06-06,Albury,5,15.8,0,SW,13
2010-06-07,Albury,0.4,14,0,S,17
2010-06-08,Albury,3.1,12.2,0,WNW,19
2010-06-09,Albury,5.3,8.4,0,WNW,37
2010-06-10,Albury,4.9,12.9,2.4,W,44
2010-06-11,Albury,7.2,13.2,0,W,28
2010-06-12,Albury,0,13.3,0,W,22
2010-06-13,Albury,-1,13.1,0,ESE,11
2010-06-14,Albury,-2,13.2,0,ESE,17
2010-06-15,Albury,-0.3,12.8,0,SSE,11
2010-06-16,Albury,1.5,15.5,0,NNW,52
2010-06-17,Albury,7.4,16.2,11.6,W,94
2010-06-18,Albury,3,12.2,2.2,W,24
2010-06-19,Albury,6.9,15.2,1.8,WNW,35
2010-06-20,Albury,3.6,13.1,0,NW,39
2010-06-21,Albury,5,12.5,0.4,W,17
2010-06-22,Albury,3,14.8,0,SE,15
2010-06-23,Albury,3.5,16.5,0,E,20
2010-06-24,Albury,3.4,17,0,ENE,24
2010-06-25,Albury,7,16.1,0,NNE,31
2010-06-26,Albury,6.2,12.1,10.2,WNW,35
2010-06-27,Albury,0.6,11.9,0.2,W,22
2010-06-28,Albury,-0.6,8.3,0,NNW,52
2010-06-29,Albury,2.3,9.4,0,N,20
2010-06-30,Albury,5.1,9.8,0.2,N,24
2010-07-01,Albury,3.2,11.9,1.2,NNE,13
2010-07-02,Albury,0.2,10.9,0.2,ESE,19
2010-07-03,Albury,1,10.3,0,NNW,11
2010-07-04,Albury,1.5,10.8,0,E,13
2010-07-05,Albury,1.8,12.1,0.2,SE,22
2010-07-06,Albury,2.3,13.9,5.6,SSE,35
2010-07-07,Albury,1.5,13.5,0,NNE,50
2010-07-08,Albury,2.1,14.8,0.4,ESE,13
2010-07-09,Albury,0,14.6,0,ENE,15
2010-07-10,Albury,1.5,16.1,0,N,46
2010-07-11,Albury,5,15.4,13.4,N,28
2010-07-12,Albury,3.5,15.3,0.2,SE,13
2010-07-13,Albury,3.5,16.3,0,WNW,59
2010-07-14,Albury,6.2,10,21.4,NW,57
2010-07-15,Albury,3.4,12.2,11,WNW,43
2010-07-16,Albury,0.6,13.1,0,ENE,48
2010-07-17,Albury,-0.4,11.5,0,E,15
2010-07-18,Albury,0.7,12.8,0,ENE,24
2010-07-19,Albury,5,13.5,1.6,NW,20
2010-07-20,Albury,0.5,11.6,0.2,WNW,19
2010-07-21,Albury,0.6,12.9,0,W,17
2010-07-22,Albury,-0.5,13.8,0,SW,19
2010-07-23,Albury,0.1,15.7,0,W,17
2010-07-24,Albury,1,14.6,0,W,22
2010-07-25,Albury,2.5,14.3,0.2,W,20
2010-07-26,Albury,1.9,14.9,0.2,WSW,19
2010-07-27,Albury,-1.2,15,0.2,SSE,15
2010-07-28,Albury,2.1,12.6,0,ESE,15
2010-07-29,Albury,5.8,14.8,6.2,NW,20
2010-07-30,Albury,8.9,14.9,0,NNE,30
2010-07-31,Albury,7.5,12.3,2.2,W,30
2010-08-01,Albury,7.5,10.1,4.2,WNW,41
2010-08-02,Albury,5.4,14.7,18.6,W,39
2010-08-03,Albury,1.2,15.7,0,WNW,28
2010-08-04,Albury,1.2,9.6,0,NA,NA
2010-08-05,Albury,NA,11.8,NA,WSW,28
2010-08-06,Albury,0.7,12.6,0.2,NW,22
2010-08-07,Albury,-0.6,13.1,0.2,ESE,15
2010-08-08,Albury,-1.3,12.6,0,SSE,15
2010-08-09,Albury,0.3,15.5,0,E,31
2010-08-10,Albury,4.4,16,7.2,NNW,41
2010-08-11,Albury,7.2,10.4,8.2,NNE,33
2010-08-12,Albury,4.5,14.9,10.8,SW,50
2010-08-13,Albury,1.6,15,0,W,20
2010-08-14,Albury,3.2,13,0,ENE,41
2010-08-15,Albury,7.2,12.1,1.8,WNW,46
2010-08-16,Albury,6.4,11.8,10.2,W,56
2010-08-17,Albury,-1,12.1,3.8,E,15
2010-08-18,Albury,1.3,11.8,0.2,ENE,31
2010-08-19,Albury,5,15.1,15.4,NW,57
2010-08-20,Albury,4.5,11.7,2,W,46
2010-08-21,Albury,6.3,12.9,0,WNW,39
2010-08-22,Albury,2.1,15.3,0.2,N,26
2010-08-23,Albury,4.1,12.8,0.2,NW,17
2010-08-24,Albury,6.4,13.3,1.8,WNW,67
2010-08-25,Albury,4.2,10.7,1.8,WNW,65
2010-08-26,Albury,5.4,11.8,9.6,NW,50
2010-08-27,Albury,6.8,13.4,4,NW,43
2010-08-28,Albury,0.9,14.4,0,WSW,22
2010-08-29,Albury,1.9,15.2,0,WSW,15
2010-08-30,Albury,2.3,15.4,0,WNW,20
2010-08-31,Albury,2.9,14.2,0,N,20
2010-09-01,Albury,7.1,15.1,0,NW,17
2010-09-02,Albury,10,16.8,0.8,SSE,33
2010-09-03,Albury,7.1,17.6,0,SE,26
2010-09-04,Albury,10.1,17.7,21.8,N,70
2010-09-05,Albury,9.8,14.2,20.8,NNW,72
2010-09-06,Albury,6.8,12.8,2.4,NW,50
2010-09-07,Albury,2.3,15.1,1.2,SW,52
2010-09-08,Albury,1.7,15.9,0,NNE,24
2010-09-09,Albury,7.2,14.7,0,ENE,39
2010-09-10,Albury,8.1,14,24.8,W,50
2010-09-11,Albury,2.6,15.9,3.2,WNW,35
2010-09-12,Albury,4.5,16.3,0,N,22
2010-09-13,Albury,6,18.7,0.4,W,31
2010-09-14,Albury,5.8,19,0,WSW,46
2010-09-15,Albury,5.5,13.6,0,WSW,43
2010-09-16,Albury,7.5,13.4,0,WSW,54
2010-09-17,Albury,4.3,14.3,0.2,SW,39
2010-09-18,Albury,3.3,13.9,0,W,31
2010-09-19,Albury,2.4,16.4,0,W,30
2010-09-20,Albury,2.8,18.7,0,W,24
2010-09-21,Albury,5,19.6,0,W,24
2010-09-22,Albury,8.6,20.1,0,W,26
2010-09-23,Albury,5.7,19.9,0,W,28
2010-09-24,Albury,3.7,19.1,0,NE,33
2010-09-25,Albury,5.6,19.7,0,NW,28
2010-09-26,Albury,5.4,20.6,0,WSW,24
2010-09-27,Albury,6.5,20,0,WNW,43
2010-09-28,Albury,5.4,14.6,0,W,39
2010-09-29,Albury,3.7,14.3,0,W,39
2010-09-30,Albury,-0.1,14.6,0,NNW,28
2010-10-01,Albury,4.1,17.4,0,NE,20
2010-10-02,Albury,4.8,21.1,0,NE,37
2010-10-03,Albury,7.4,23,0,NE,35
2010-10-04,Albury,8.2,23.2,0,NE,35
2010-10-05,Albury,10.1,25.9,0,NE,24
2010-10-06,Albury,11.1,24.9,0,W,69
2010-10-07,Albury,7.3,15.9,10,WSW,46
2010-10-08,Albury,4.2,19,0,W,30
2010-10-09,Albury,5.4,20.8,0,N,17
2010-10-10,Albury,8.2,23.2,0,NE,39
2010-10-11,Albury,7.6,23.7,0,E,37
2010-10-12,Albury,14.5,19.9,0.8,NNE,31
2010-10-13,Albury,14.7,18,11.4,WSW,30
2010-10-14,Albury,12.7,19.1,19,W,24
2010-10-15,Albury,13.8,18.6,22.2,WNW,63
2010-10-16,Albury,4.8,12.8,32.8,W,52
2010-10-17,Albury,6.3,15.4,0,WNW,35
2010-10-18,Albury,9.2,17.4,0,W,39
2010-10-19,Albury,4.8,19,0,WNW,22
2010-10-20,Albury,5.7,21.8,0,SE,20
2010-10-21,Albury,8,23.3,0,N,20
2010-10-22,Albury,9.5,25.8,0,NNE,30
2010-10-23,Albury,14.8,19,0.4,W,28
2010-10-24,Albury,8.2,22.2,2.4,SSE,26
2010-10-25,Albury,10.9,22.2,0,WNW,22
2010-10-26,Albury,8.8,23.5,0,WNW,33
2010-10-27,Albury,10.2,22.3,1.6,WNW,35
2010-10-28,Albury,8.8,23.6,0,NE,26
2010-10-29,Albury,10.3,25.6,0,NE,39
2010-10-30,Albury,16,19.5,3.4,NE,33
2010-10-31,Albury,13.8,18.7,50.8,NNW,52
2010-11-01,Albury,10.2,18.9,1.2,W,35
2010-11-02,Albury,7.1,20.3,0,SW,44
2010-11-03,Albury,10.7,18,0,WNW,35
2010-11-04,Albury,10.1,18.8,0,SSE,33
2010-11-05,Albury,11.1,21,0,ENE,44
2010-11-06,Albury,7.5,22.9,0,ENE,31
2010-11-07,Albury,9.3,24.5,0,W,54
2010-11-08,Albury,14.7,24.7,2.2,NW,31
2010-11-09,Albury,11.6,27.7,0,SSW,46
2010-11-10,Albury,15.5,29,0,WSW,46
2010-11-11,Albury,15.2,30.5,0.6,N,28
2010-11-12,Albury,17.5,31.3,0,NNE,41
2010-11-13,Albury,21.1,26.9,0,ENE,61
2010-11-14,Albury,19.2,22.6,52.6,N,26
2010-11-15,Albury,15.9,23.1,2.4,W,37
2010-11-16,Albury,11.4,20.8,0,W,33
2010-11-17,Albury,8.8,23.3,0,W,43
2010-11-18,Albury,9.1,24.8,0,W,37
2010-11-19,Albury,12.1,25.5,0,SE,26
2010-11-20,Albury,12,27.3,0,NE,26
2010-11-21,Albury,12.7,29.7,0,N,22
2010-11-22,Albury,14.7,29.9,0,ENE,26
2010-11-23,Albury,14.8,29.4,0,N,31
2010-11-24,Albury,18.1,30.1,0,N,35
2010-11-25,Albury,18.9,27.6,0,W,44
2010-11-26,Albury,17.9,24.2,4,WSW,39
2010-11-27,Albury,14.8,27.6,19.2,N,44
2010-11-28,Albury,17.8,21.4,18.8,NNE,44
2010-11-29,Albury,13.6,22.6,14.8,SSE,43
2010-11-30,Albury,14.4,23.3,1.6,SE,35
2010-12-01,Albury,16.7,23.9,12,SE,24
2010-12-02,Albury,16.1,26.6,0.6,NW,50
2010-12-03,Albury,15.7,27.3,18.4,NNE,41
2010-12-04,Albury,17.3,29.9,1.2,WSW,44
2010-12-05,Albury,16.6,31.6,0,SSE,28
2010-12-06,Albury,18.9,30.4,0,ENE,43
2010-12-07,Albury,21.3,29.8,0,NNE,43
2010-12-08,Albury,20.3,29.7,3.2,NNW,61
2010-12-09,Albury,18,26.7,25.6,W,39
2010-12-10,Albury,16.7,22.5,0,WNW,46
2010-12-11,Albury,11.2,24.3,0,WNW,43
2010-12-12,Albury,15,22.2,0,NW,46
2010-12-13,Albury,10.5,26.2,0,WNW,33
2010-12-14,Albury,13.7,28.8,0,ENE,24
2010-12-15,Albury,16.1,31.1,0,NNE,35
2010-12-16,Albury,15.1,25.6,0.4,W,43
2010-12-17,Albury,10.3,25.9,0,NW,46
2010-12-18,Albury,14,20.8,1,WNW,76
2010-12-19,Albury,10.4,18,3,W,61
2010-12-20,Albury,8.6,20.5,6.2,WSW,52
2010-12-21,Albury,9.9,21.2,1.6,WSW,41
2010-12-22,Albury,9.4,25.9,0,SW,28
2010-12-23,Albury,12.3,29.2,0,SW,41
2010-12-24,Albury,13.9,30.8,0,NE,31
2010-12-25,Albury,19.3,29.1,0,SSE,35
2010-12-26,Albury,17.5,30,1,SW,43
2010-12-27,Albury,11.3,22.2,0,W,57
2010-12-28,Albury,9.1,26.7,0,SSE,37
2010-12-29,Albury,13.5,31,0,NW,30
2010-12-30,Albury,14.8,34,0,SW,41
2010-12-31,Albury,15.7,38.1,0,N,46
2011-01-01,Albury,23.2,35.8,0,ENE,26
2011-01-02,Albury,20.1,31.1,0.6,W,35
2011-01-03,Albury,13.6,29.4,0,WNW,35
2011-01-04,Albury,13.9,29.2,0,SSE,24
2011-01-05,Albury,16,28.9,0,SSE,31
2011-01-06,Albury,16.5,31.6,0,NNE,30
2011-01-07,Albury,16.1,30.7,0,NNE,26
2011-01-08,Albury,17.8,32,0,ENE,31
2011-01-09,Albury,20.1,33,0,ENE,61
2011-01-10,Albury,20.1,32,35,ENE,37
2011-01-11,Albury,21.6,26.4,1.4,NE,37
2011-01-12,Albury,21.5,28.9,5,NE,44
2011-01-13,Albury,22.1,30.6,14.2,NE,41
2011-01-14,Albury,24,25.5,2.4,NE,52
2011-01-15,Albury,19.9,31.4,13.8,WSW,24
2011-01-16,Albury,18.5,33.7,0,WSW,31
2011-01-17,Albury,19.8,26.9,0,WSW,48
2011-01-18,Albury,12.9,27.2,0,W,28
2011-01-19,Albury,12.9,29.3,0,NE,28
2011-01-20,Albury,16.1,31.9,0,E,22
2011-01-21,Albury,17.8,32.5,0,N,37
2011-01-22,Albury,19.8,34.6,0,NE,43
2011-01-23,Albury,20.7,31.4,0,ENE,39
2011-01-24,Albury,19.8,30.6,0,WSW,35
2011-01-25,Albury,14.9,32,0,SW,28
2011-01-26,Albury,21.1,34.4,0,SW,39
2011-01-27,Albury,14.3,31.6,0,WSW,39
2011-01-28,Albury,12.6,32.3,0,E,28
2011-01-29,Albury,14.5,32,0,NW,35
2011-01-30,Albury,16.7,35.4,0,SSE,28
2011-01-31,Albury,19.9,38.2,0,S,24
2011-02-01,Albury,20.5,39.8,0,NW,61
2011-02-02,Albury,21.9,33.7,0,NNE,41
2011-02-03,Albury,21.9,36,3.4,WNW,31
2011-02-04,Albury,22.5,28.2,2.6,WNW,81
2011-02-05,Albury,20.4,23,99.2,NW,28
2011-02-06,Albury,14.7,21.5,51,WSW,43
2011-02-07,Albury,10.8,25.5,0,SSE,26
2011-02-08,Albury,13.4,27.3,0,SE,22
2011-02-09,Albury,15,29.4,0,NNE,20
2011-02-10,Albury,17,29.7,0,N,28
2011-02-11,Albury,19.8,24.8,39.8,SW,54
2011-02-12,Albury,18.7,28.5,28.2,WNW,28
2011-02-13,Albury,15.1,28.6,0,SSE,24
2011-02-14,Albury,14.5,29.2,0,ENE,20
2011-02-15,Albury,16.4,28,0,ESE,24
2011-02-16,Albury,18.9,22,0.2,ENE,31
2011-02-17,Albury,18.9,29.2,5.8,ESE,30
2011-02-18,Albury,19.3,30.7,0,ESE,52
2011-02-19,Albury,21.7,29,12.2,NNE,59
2011-02-20,Albury,16.7,25.7,12.8,WNW,43
2011-02-21,Albury,10.1,22.5,0,W,41
2011-02-22,Albury,12.3,25.2,0,SW,69
2011-02-23,Albury,12.6,28,0.2,WSW,28
2011-02-24,Albury,13.9,29.2,0,WSW,28
2011-02-25,Albury,16.5,29.8,0,WNW,24
2011-02-26,Albury,15.6,30.9,0,W,33
2011-02-27,Albury,19.6,24.8,0.2,WNW,20
2011-02-28,Albury,17.9,30,11.8,SE,20
2011-03-01,Albury,16,22.8,0,WSW,44
2011-03-02,Albury,8.8,23.4,0,WNW,24
2011-03-03,Albury,8.4,22.3,0,WSW,37
2011-03-04,Albury,8.6,22.1,0,W,33
2011-03-05,Albury,11.5,25,0,SE,30
2011-03-06,Albury,9.6,25.3,0,E,22
2011-03-07,Albury,10.6,26.6,0,SE,31
2011-03-08,Albury,11.4,28.7,0,NE,30
2011-03-09,Albury,16.8,27,0,NNE,30
2011-03-10,Albury,18.7,20.8,13.4,N,22
2011-03-11,Albury,16.8,27,10.2,E,30
2011-03-12,Albury,17.2,28.2,0.6,ENE,37
2011-03-13,Albury,19.6,29.3,0.6,SW,54
2011-03-14,Albury,18.2,26.9,19.8,SSE,19
2011-03-15,Albury,16.3,28.4,0.2,E,24
2011-03-16,Albury,17.1,28.2,0.4,SW,30
2011-03-17,Albury,12.1,25.9,0.2,WNW,22
2011-03-18,Albury,12.8,26.3,0,SE,20
2011-03-19,Albury,13.3,27.4,0,NNE,24
2011-03-20,Albury,13.9,28.1,0,SE,57
2011-03-21,Albury,18.2,25.9,0,E,30
2011-03-22,Albury,18.6,26.8,0,WNW,37
2011-03-23,Albury,16.3,20.1,0,W,37
2011-03-24,Albury,13.9,22,8,WNW,44
2011-03-25,Albury,13.3,22.1,0,WNW,43
2011-03-26,Albury,9.6,24.2,0,SSE,26
2011-03-27,Albury,9.8,23,0,S,19
2011-03-28,Albury,10.2,24.7,0,E,20
2011-03-29,Albury,11.5,25.7,0,NE,26
2011-03-30,Albury,12.3,25.8,0,SW,33
2011-03-31,Albury,7.2,22.1,0.2,SSE,24
2011-05-01,Albury,8.7,20.4,0,NE,15
2011-05-02,Albury,12.3,22.3,0,WNW,24
2011-05-03,Albury,9,21.9,0,SSE,28
2011-05-04,Albury,6.7,19,0.6,W,28
2011-05-05,Albury,4.4,18.1,0.2,SE,24
2011-05-06,Albury,2.8,16.8,0,SSW,13
2011-05-07,Albury,3.4,15.9,0,SE,17
2011-05-08,Albury,2.1,16.8,0,WNW,24
2011-05-09,Albury,3.8,16.1,0,SSE,44
2011-05-10,Albury,1.1,15.2,0,NW,26
2011-05-11,Albury,3,11,3.6,W,54
2011-05-12,Albury,0.2,10.1,0.4,WSW,24
2011-05-13,Albury,3.8,14.1,5,W,35
2011-05-14,Albury,3.8,14.3,1.8,W,35
2011-05-15,Albury,-0.7,13.7,0,W,15
2011-05-16,Albury,0.8,11.2,0,W,20
2011-05-17,Albury,0.5,15.8,0,E,15
2011-05-18,Albury,2.3,17.9,0,E,20
2011-05-19,Albury,2.7,16,0,S,13
2011-05-20,Albury,4.5,18.6,0,SE,15
2011-05-21,Albury,3.3,20.5,0,ESE,19
2011-05-22,Albury,5.8,22,0,ENE,46
2011-05-23,Albury,10.2,15,17.4,WNW,44
2011-05-24,Albury,8.9,15.6,3.6,WNW,26
2011-05-25,Albury,3.1,14.7,0,SE,30
2011-05-26,Albury,1.3,14.9,0,WSW,26
2011-05-27,Albury,1.9,13.8,0,W,17
2011-05-28,Albury,2.6,13.9,0,WSW,15
2011-05-29,Albury,2.5,14.8,0,SSE,11
2011-05-30,Albury,3.6,15.9,0,SSE,26
2011-05-31,Albury,2.8,19.4,0,SE,22
2011-06-01,Albury,3.1,19.8,0,NE,17
2011-06-02,Albury,2.9,17.6,0,N,15
2011-06-03,Albury,4.3,18.3,0,NW,20
2011-06-04,Albury,8.5,14.8,8.8,W,24
2011-06-05,Albury,2.2,12,0,N,28
2011-06-06,Albury,4.9,12.8,2,WSW,26
2011-06-07,Albury,-0.5,9.8,0,SW,52
2011-06-08,Albury,1.5,10.2,2.6,WNW,37
2011-06-09,Albury,2.9,14.6,0,WSW,33
2011-06-10,Albury,-1.1,14,0,SSE,20
2011-06-11,Albury,-1.4,13.9,0,SSE,26
2011-06-12,Albury,1,16.1,0.2,SE,28
2011-06-13,Albury,-0.3,15.9,0,SSE,20
2011-06-14,Albury,1.7,16.7,0,SSE,35
2011-06-15,Albury,0.5,16.9,0,S,15
2011-06-16,Albury,1,16.1,0,ESE,46
2011-06-17,Albury,3,12.6,1,WNW,35
2011-06-18,Albury,5.7,12.5,0.2,NW,28
2011-06-19,Albury,3.3,11.8,0,NW,20
2011-06-20,Albury,7.6,14.6,3.6,N,46
2011-06-21,Albury,6.6,11.6,10.6,NNW,65
2011-06-22,Albury,5.9,11.1,0.6,NW,43
2011-06-23,Albury,6.2,14.2,3.4,W,43
2011-06-24,Albury,2.9,13.1,0,WNW,15
2011-06-25,Albury,5.5,15.5,0.4,SE,13
2011-06-26,Albury,3.2,15.7,0,NE,24
2011-06-27,Albury,0.9,16.4,0,NNE,13
2011-06-28,Albury,-0.2,15.2,0,SSE,15
2011-06-29,Albury,0.9,16.6,0,ENE,17
2011-06-30,Albury,0.3,15.2,0,SE,20
2011-07-01,Albury,0.3,14.1,0,E,13
2011-07-02,Albury,0.2,15.2,0,N,20
2011-07-03,Albury,2.9,14.8,0,SE,48
2011-07-04,Albury,6.3,14.8,15.4,W,69
2011-07-05,Albury,6.9,11.2,3.8,WNW,59
2011-07-06,Albury,7,10.8,1.2,NW,61
2011-07-07,Albury,6.8,11.2,4.4,WNW,52
2011-07-08,Albury,-0.5,8.3,0,WNW,28
2011-07-09,Albury,4.3,9.2,4.2,WNW,28
2011-07-10,Albury,6.4,11,0,WNW,46
2011-07-11,Albury,4.7,11.8,6.6,W,30
2011-07-12,Albury,5.7,10.5,0,NW,28
2011-07-13,Albury,7.1,9.8,0,W,30
2011-07-14,Albury,-0.3,12.6,4,SW,15
2011-07-15,Albury,-1.6,12.1,0,E,17
2011-07-16,Albury,0.2,14.1,0,SE,20
2011-07-17,Albury,5.3,11.1,0,W,31
2011-07-18,Albury,8.4,11,8.8,WNW,33
2011-07-19,Albury,0.4,14.5,1.8,WSW,13
2011-07-20,Albury,0.3,16.7,0.2,SE,33
2011-07-21,Albury,3.5,17.2,0,SE,26
2011-07-22,Albury,6.9,15.6,0,SSE,33
2011-07-23,Albury,0.1,14.6,0,W,19
2011-07-24,Albury,1.6,9.3,0.2,E,19
2011-07-25,Albury,5.5,13.2,16.2,NW,26
2011-07-26,Albury,4.1,14.1,2.2,WNW,28
2011-07-27,Albury,0.5,14.5,0,NNW,15
2011-07-28,Albury,0.2,13.1,0,SE,41
2011-07-29,Albury,-1.4,14.7,0,E,17
2011-07-30,Albury,0.6,16.1,0.2,SE,19
2011-07-31,Albury,4.9,14.7,1,E,20
2011-08-01,Albury,3.4,19,0,NE,20
2011-08-02,Albury,6.5,20.6,0,ENE,26
2011-08-03,Albury,3.9,21.5,0.2,NNE,28
2011-08-04,Albury,7.1,22.9,0,NNE,35
2011-08-05,Albury,5.6,20.7,0,ESE,44
2011-08-06,Albury,9.9,12.9,14.6,WSW,30
2011-08-07,Albury,5.3,11.1,4.2,WNW,28
2011-08-08,Albury,7.1,12.3,8.2,WSW,24
2011-08-09,Albury,3.1,10.1,1.2,W,24
2011-08-10,Albury,6.3,10.9,3.6,WNW,19
2011-08-11,Albury,3.4,16.8,2.8,SSE,37
2011-08-12,Albury,1.6,16.3,0,SW,24
2011-08-13,Albury,0.7,13.4,0,ESE,13
2011-08-14,Albury,4.3,17.3,0,SSE,22
2011-08-15,Albury,3.9,13.8,1.2,ENE,15
2011-08-16,Albury,9,19.4,0.2,NE,24
2011-08-17,Albury,7.1,12.6,5.6,NE,44
2011-08-18,Albury,7.4,10.8,30.8,WNW,35
2011-08-19,Albury,6.9,19.3,0.8,SE,28
2011-08-20,Albury,3.2,17.3,0,SE,22
2011-08-21,Albury,2.1,18,0,SW,20
2011-08-22,Albury,1.8,17.7,0,WSW,22
2011-08-23,Albury,2.5,16.9,0,S,17
2011-08-24,Albury,2.4,17.5,0,ENE,17
2011-08-25,Albury,2.5,20.7,0,N,31
2011-08-26,Albury,1.9,16.6,0,WNW,24
2011-08-27,Albury,0.8,16.8,0,WSW,31
2011-08-28,Albury,0.4,16.2,0,WSW,24
2011-08-29,Albury,1.4,15.9,0,W,26
2011-08-30,Albury,0.6,15.7,0,WNW,20
2011-08-31,Albury,0.4,15.8,0,WNW,26
2011-09-01,Albury,2.6,18.3,0,S,15
2011-09-02,Albury,2.8,20.4,0,ESE,17
2011-09-03,Albury,2.6,19.6,0,NE,30
2011-09-04,Albury,6.5,16.8,0,ENE,31
2011-09-05,Albury,4.8,21.4,3.2,N,31
2011-09-06,Albury,10.8,18.8,5,W,56
2011-09-07,Albury,-0.1,14.4,1,NW,30
2011-09-08,Albury,0.4,15.9,0,WNW,22
2011-09-09,Albury,2.7,14,0,S,57
2011-09-10,Albury,4,NA,0.2,NA,NA
2011-09-11,Albury,NA,NA,NA,NA,NA
2011-09-12,Albury,NA,NA,NA,NA,NA
2011-09-13,Albury,NA,15.8,NA,NA,NA
2011-09-14,Albury,0.9,20.8,NA,W,33
2011-09-15,Albury,1.7,17.2,0,W,31
2011-09-16,Albury,4.4,20.8,0,WSW,24
2011-09-17,Albury,3.7,21.7,0,NE,26
2011-09-18,Albury,5.5,23.9,0,NNW,19
2011-09-19,Albury,5.3,26.7,0,WNW,57
2011-09-20,Albury,10.1,13.6,1,W,61
2011-09-21,Albury,1.7,18.2,3.6,W,30
2011-09-22,Albury,4.4,22.1,0,ENE,30
2011-09-23,Albury,10,18.4,0,W,35
2011-09-24,Albury,1.9,18.3,0,SE,37
2011-09-25,Albury,8.6,19.8,1,SSE,43
2011-09-26,Albury,3.1,19.6,0,ENE,20
2011-09-27,Albury,7,21.3,0,ENE,35
2011-09-28,Albury,11.5,19.2,0.6,WNW,83
2011-09-29,Albury,10.7,12.3,28.4,NW,59
2011-09-30,Albury,7.5,15.5,8.2,NW,48
2011-10-01,Albury,8.2,13.5,3.8,ENE,26
2011-10-02,Albury,4.2,17.6,5.8,SSE,35
2011-10-03,Albury,2.9,18.3,0.8,WSW,22
2011-10-04,Albury,4.1,19.3,0,SSW,24
2011-10-05,Albury,5.6,17.8,0,ENE,19
2011-10-06,Albury,10.2,16,0,SW,13
2011-10-07,Albury,11.1,21.4,4.2,W,41
2011-10-08,Albury,8.7,21.8,0,WSW,33
2011-10-09,Albury,10.7,18.6,0,WSW,46
2011-10-10,Albury,3.2,14.4,2,NA,NA
2011-10-11,Albury,5.9,16.7,NA,WNW,39
2011-10-12,Albury,2.6,20.3,0,W,24
2011-10-13,Albury,5.3,23.2,0,NNE,28
2011-10-14,Albury,10,24.3,0,NE,28
2011-10-15,Albury,10.3,25.5,0,W,43
2011-10-16,Albury,9.1,18.7,0,W,50
2011-10-17,Albury,4.3,20.3,0,W,22
2011-10-18,Albury,5.2,23.7,0,NNW,22
2011-10-19,Albury,5.7,25.7,0,WSW,20
2011-10-20,Albury,8.3,28,0,NE,31
2011-10-21,Albury,11.3,24.7,0,WSW,35
2011-10-22,Albury,13.3,25.9,0,ENE,22
2011-10-23,Albury,11.7,30.9,0,NE,24
2011-10-24,Albury,18,28.4,0,W,43
2011-10-25,Albury,11.9,20.6,12.2,SE,39
2011-10-26,Albury,11.7,23.3,0,N,28
2011-10-27,Albury,8.8,23.8,0,E,28
2011-10-28,Albury,12.4,25.9,0,ENE,31
2011-10-29,Albury,16.7,25,1.2,W,44
2011-10-30,Albury,9.9,20.1,0,W,50
2011-10-31,Albury,6.4,23.1,0,SW,30
2011-11-01,Albury,9.3,24.8,0,WSW,41
2011-11-02,Albury,11.4,22.2,0,W,46
2011-11-03,Albury,9.3,22.3,0,SW,39
2011-11-04,Albury,8.1,26.6,0,SW,24
2011-11-05,Albury,9.8,29.6,0,SW,35
2011-11-06,Albury,13.8,32.9,0,NW,50
2011-11-07,Albury,15.8,28.5,5.4,E,30
2011-11-08,Albury,16.7,30.1,0,WNW,39
2011-11-09,Albury,15.7,31.2,0,WNW,78
2011-11-10,Albury,13.9,22.8,34.8,W,61
2011-11-11,Albury,9.6,25.3,0,ENE,35
2011-11-12,Albury,12.5,27,0,W,33
2011-11-13,Albury,13,28.3,0,W,31
2011-11-14,Albury,16.1,28.3,0,W,46
2011-11-15,Albury,11.9,29.3,0,WNW,37
2011-11-16,Albury,16,22,0,WSW,43
2011-11-17,Albury,12.8,27.5,0.2,S,20
2011-11-18,Albury,15.1,31.9,0,NNW,31
2011-11-19,Albury,19.9,29.6,0,WSW,33
2011-11-20,Albury,17.4,22.8,0,W,44
2011-11-21,Albury,8.1,23.5,0,W,33
